order_id,user_id,account_age_days,order_value,user_avg_order_value,delivery_distance_km,order_hour,payment_method,gps_verified,address_verified,order_count_today,is_fake,rule_based_score
order_007949,user_3731,211,72441,72984,7.2,3,ewallet,True,True,2,False,15
order_007950,user_6490,140,29244,25619,1.5,11,ewallet,True,True,2,False,0
order_007951,user_6549,68,54495,53259,2.6,19,ewallet,True,False,2,False,10
order_007952,user_3111,70,63513,68180,6.4,20,ewallet,True,True,2,False,0
order_007953,user_5941,125,46207,53056,5.6,18,ewallet,True,True,3,False,0
order_007954,user_5316,235,70503,63872,1.8,0,ewallet,True,True,1,False,15
order_007955,user_3614,211,44943,52824,7.6,12,credit,True,True,2,False,0
order_007956,user_6405,51,59761,61596,3.3,7,credit,True,True,1,False,0
order_007957,user_4189,37,51292,45091,3.4,13,ewallet,True,True,3,False,0
order_007958,user_1994,156,66074,71199,1.7,18,ewallet,True,True,1,False,0
order_007959,user_8470,69,27926,19926,2.4,19,cod,False,True,1,False,15
order_007960,user_8737,347,59331,67600,1.5,11,ewallet,False,True,3,False,10
order_007961,user_2006,231,62493,63608,7.7,16,credit,True,True,1,False,0
order_007962,user_5362,122,56067,56343,5.7,16,ewallet,True,True,1,False,0
order_007963,user_7410,161,43272,40527,6.3,12,ewallet,False,True,1,False,10
order_007964,user_6045,209,67544,63130,7.1,4,credit,True,True,3,False,15
order_007965,user_7205,292,60044,66829,5.8,14,credit,True,True,2,False,0
order_007966,user_4244,290,51981,58216,3.9,10,credit,True,True,3,False,0
order_007967,user_2840,334,29378,35204,6.4,12,credit,True,True,3,False,0
order_007968,user_6045,94,52045,42170,2.4,1,credit,False,True,1,False,25
order_007969,user_2857,201,45282,39752,3.5,11,ewallet,True,True,2,False,0
order_007970,user_2805,102,32541,23626,3.3,13,ewallet,False,True,1,False,10
order_007971,user_5598,107,71057,67527,3.8,17,ewallet,True,False,1,False,10
order_007972,user_3763,335,33054,37850,1.7,10,ewallet,False,True,2,False,10
order_007973,user_6296,199,45069,35128,5.3,10,credit,True,True,2,False,0
order_007974,user_7829,323,31916,31078,4.9,9,ewallet,True,True,1,False,0
order_007975,user_4260,40,72676,63563,6.1,16,ewallet,True,True,1,False,0
order_007976,user_8361,226,30260,27936,2.9,15,ewallet,False,True,1,False,10
order_007977,user_1343,158,56110,49063,3.2,13,credit,True,True,3,False,0
order_007978,user_6841,175,31414,30940,5.0,7,ewallet,True,True,1,False,0
order_007979,user_9651,160,34646,35083,7.4,18,credit,False,True,1,False,10
order_007980,user_4955,98,66636,69830,6.2,12,ewallet,True,True,1,False,0
order_007981,user_7490,337,25284,26924,3.5,15,credit,True,True,1,False,0
order_007982,user_4546,166,45300,48729,5.2,9,cod,True,True,3,False,5
order_007983,user_3851,54,64692,70237,6.4,16,ewallet,False,True,2,False,10
order_007984,user_1005,64,67070,62951,2.0,20,ewallet,True,True,1,False,0
order_007985,user_7876,116,64738,64709,3.1,3,ewallet,True,True,1,False,15
order_007986,user_6526,279,31693,26444,4.9,11,ewallet,False,True,2,False,10
order_007987,user_1315,67,37866,42197,6.6,19,ewallet,True,True,2,False,0
order_007988,user_3120,91,43116,38895,3.4,18,credit,True,True,2,False,0
order_007989,user_1498,180,45937,50951,6.5,15,ewallet,True,True,2,False,0
order_007990,user_5867,273,66761,57369,4.4,8,ewallet,True,True,2,False,0
order_007991,user_6957,349,28693,30216,2.6,10,credit,True,True,3,False,0
order_007992,user_8669,183,28685,31566,2.7,20,credit,True,True,1,False,0
order_007993,user_1024,51,65915,70478,7.5,5,credit,True,False,1,False,25
order_007994,user_2880,42,62989,53228,7.3,15,credit,False,True,2,False,10
order_007995,user_4936,328,59313,59894,5.0,19,credit,True,True,1,False,0
order_007996,user_7375,148,63238,55433,5.7,15,ewallet,True,True,3,False,0
order_007997,user_4838,351,35507,28610,4.6,22,credit,True,True,1,False,0
order_007998,user_9020,134,43196,50418,3.7,13,credit,True,True,1,False,0
order_007999,user_6996,39,56755,58656,7.5,12,credit,True,True,1,False,0
order_008000,user_1873,59,30677,26904,4.9,17,ewallet,True,True,3,False,0
order_008001,user_2481,157,65808,61942,1.4,22,ewallet,True,True,1,False,0
order_008002,user_7388,84,41942,47479,5.1,13,ewallet,False,True,1,False,10
order_008003,user_5369,298,31054,28460,5.7,17,cod,True,True,3,False,5
order_008004,user_5566,353,28776,19737,3.4,11,ewallet,True,True,1,False,0
order_008005,user_4946,73,70124,73837,6.2,11,ewallet,True,True,3,False,0
order_008006,user_5168,42,37990,41018,5.6,19,credit,True,True,3,False,0
order_008007,user_8097,289,56944,65243,5.5,9,ewallet,True,True,2,False,0
order_008008,user_9843,202,58308,57036,4.3,15,credit,True,True,1,False,0
order_008009,user_9669,129,51746,46387,2.5,17,ewallet,True,True,2,False,0
order_008010,user_1286,276,53183,46090,1.9,8,ewallet,True,True,2,False,0
order_008011,user_3233,362,28924,34377,2.1,17,ewallet,True,True,2,False,0
order_008012,user_5556,352,28640,22584,6.0,16,ewallet,False,True,1,False,10
order_008013,user_4741,360,49984,54724,2.8,14,ewallet,True,True,1,False,0
order_008014,user_3701,121,63182,64387,6.3,20,ewallet,True,True,3,False,0
order_008015,user_6679,221,38899,37747,1.8,12,ewallet,False,True,1,False,10
order_008016,user_4980,244,72626,80722,6.4,8,ewallet,True,True,2,False,0
order_008017,user_7164,155,43643,49764,4.1,10,ewallet,True,True,3,False,0
order_008018,user_4570,184,69572,69319,7.5,7,ewallet,True,True,1,False,0
order_008019,user_2086,185,38171,47021,2.8,23,credit,False,True,1,False,25
order_008020,user_6498,214,64427,69434,2.2,11,ewallet,True,True,2,False,0
order_008021,user_7871,352,60970,51574,4.2,22,credit,True,True,1,False,0
order_008022,user_4866,135,59123,66409,7.7,21,ewallet,True,True,1,False,0
order_008023,user_4248,301,33429,40041,4.4,17,credit,True,True,3,False,0
order_008024,user_8247,107,37924,39003,7.8,15,ewallet,True,True,1,False,0
order_008025,user_3777,288,57689,50901,7.8,3,ewallet,True,True,1,False,15
order_008026,user_8409,38,42631,39874,1.5,11,credit,True,True,1,False,0
order_008027,user_9402,288,74448,72387,2.2,16,credit,True,True,1,False,0
order_008028,user_8594,194,42394,50275,6.7,7,credit,True,True,1,False,0
order_008029,user_1149,309,62332,70373,7.8,16,cod,False,True,1,False,15
order_008030,user_2824,183,56680,49908,2.9,15,ewallet,True,True,1,False,0
order_008031,user_5644,44,69952,66565,2.4,11,cod,True,True,3,False,5
order_008032,user_8526,50,46517,46803,2.4,16,credit,True,True,1,False,0
order_008033,user_7871,329,58886,62331,4.8,9,ewallet,True,True,1,False,0
order_008034,user_5156,348,34550,40272,5.7,12,ewallet,True,True,2,False,0
order_008035,user_7827,311,35838,38818,6.7,17,credit,True,True,2,False,0
order_008036,user_6028,90,54470,56708,4.9,17,cod,True,True,1,False,5
order_008037,user_4522,257,50179,53070,1.3,9,ewallet,True,True,2,False,0
order_008038,user_5590,254,30271,20485,7.8,14,credit,True,True,2,False,0
order_008039,user_8669,156,53261,57937,6.8,19,ewallet,True,True,2,False,0
order_008040,user_1497,349,43963,45541,6.8,15,ewallet,True,True,1,False,0
order_008041,user_9176,144,26475,34298,1.5,9,ewallet,True,True,1,False,0
order_008042,user_3203,266,35958,36786,5.5,18,ewallet,True,True,3,False,0
order_008043,user_6213,302,71618,71754,6.5,20,ewallet,True,True,3,False,0
order_008044,user_6867,308,68058,62860,3.0,11,credit,True,False,1,False,10
order_008045,user_9348,199,54353,56827,7.7,8,credit,True,True,1,False,0
order_008046,user_2727,157,73673,74779,6.6,8,ewallet,True,False,3,False,10
order_008047,user_6202,120,47061,49871,4.6,13,credit,True,True,1,False,0
order_008048,user_4384,209,56425,51083,6.6,14,credit,True,True,1,False,0
order_008049,user_2531,152,55661,51297,8.0,9,ewallet,True,True,1,False,0
order_008050,user_2811,351,51367,52318,7.5,16,cod,True,True,1,False,5
order_008051,user_2249,248,27238,22631,5.4,19,credit,True,True,1,False,0
order_008052,user_3240,211,60351,60441,6.5,13,ewallet,True,True,2,False,0
order_008053,user_5672,289,62416,59863,6.3,12,cod,True,True,1,False,5
order_008054,user_1756,318,31902,29006,3.6,21,ewallet,True,True,1,False,0
order_008055,user_5379,122,31948,31922,6.5,11,ewallet,True,True,3,False,0
order_008056,user_1997,166,51444,41600,3.4,14,ewallet,True,True,2,False,0
order_008057,user_5759,278,73756,77273,5.7,19,ewallet,True,True,1,False,0
order_008058,user_5834,36,47760,39801,1.6,19,credit,True,True,3,False,0
order_008059,user_6011,219,54783,55094,6.7,17,ewallet,True,True,2,False,0
order_008060,user_8651,94,63181,63528,3.6,11,ewallet,True,True,1,False,0
order_008061,user_8973,359,30729,31358,3.1,18,credit,True,True,2,False,0
order_008062,user_4197,178,51819,54880,2.2,13,ewallet,False,True,1,False,10
order_008063,user_7074,339,63822,64200,4.2,12,ewallet,True,True,3,False,0
order_008064,user_1129,54,35129,33309,5.8,3,credit,True,True,3,False,15
order_008065,user_8487,305,35349,43101,3.8,6,ewallet,False,True,1,False,10
order_008066,user_1678,244,33372,25115,5.0,11,credit,True,True,3,False,0
order_008067,user_4827,38,31941,28363,1.4,7,ewallet,True,False,1,False,10
order_008068,user_9821,312,51856,58727,3.1,12,ewallet,True,True,3,False,0
order_008069,user_9390,93,48298,46153,7.3,23,credit,True,True,1,False,15
order_008070,user_1235,160,37623,40754,1.2,11,ewallet,True,True,2,False,0
order_008071,user_5966,160,41860,44336,6.3,10,ewallet,True,True,1,False,0
order_008072,user_1232,345,65005,56472,7.7,9,credit,True,True,3,False,0
order_008073,user_2468,203,31153,39352,4.2,4,ewallet,True,True,1,False,15
order_008074,user_7565,147,59817,68721,4.9,8,ewallet,True,True,1,False,0
order_008075,user_5206,352,65377,71278,5.0,17,cod,True,True,2,False,5
order_008076,user_6342,289,29055,29945,7.6,22,ewallet,True,True,2,False,0
order_008077,user_8266,212,27503,17557,3.9,17,credit,False,True,1,False,10
order_008078,user_1406,37,46354,37124,6.0,22,ewallet,True,True,2,False,0
order_008079,user_3026,258,65241,72846,6.0,5,credit,True,True,1,False,15
order_008080,user_4850,277,48438,55180,1.7,9,ewallet,True,True,1,False,0
order_008081,user_5661,175,63583,64171,7.1,6,ewallet,True,True,3,False,0
order_008082,user_1444,253,32681,35405,5.0,19,ewallet,False,False,1,False,20
order_008083,user_2256,59,52152,58514,1.2,22,credit,True,False,1,False,10
order_008084,user_9664,348,33052,27288,4.3,7,ewallet,False,True,2,False,10
order_008085,user_6359,359,57396,64906,6.4,6,credit,True,True,1,False,0
order_008086,user_7706,312,52786,50444,1.5,14,cod,True,True,1,False,5
order_008087,user_7206,278,60375,64744,5.3,21,ewallet,True,False,1,False,10
order_008088,user_2327,246,68637,71111,5.2,7,cod,True,True,2,False,5
order_008089,user_6188,104,44921,39469,4.0,19,credit,True,True,2,False,0
order_008090,user_8062,321,54232,57704,4.6,16,ewallet,True,False,2,False,10
order_008091,user_9244,90,51231,41617,2.8,18,ewallet,False,True,1,False,10
order_008092,user_1682,178,62067,67833,1.3,15,ewallet,True,True,1,False,0
order_008093,user_7055,212,56765,62529,1.4,14,ewallet,True,True,1,False,0
order_008094,user_1330,288,36852,35060,7.9,12,credit,True,True,1,False,0
order_008095,user_3492,42,32818,29266,7.9,8,credit,False,True,2,False,10
order_008096,user_5091,362,47774,46664,1.4,12,ewallet,False,True,1,False,10
order_008097,user_5127,278,35507,40805,4.9,8,ewallet,True,True,3,False,0
order_008098,user_8868,148,49239,42031,3.3,21,cod,True,True,1,False,5
order_008099,user_8334,252,51875,50601,4.4,8,ewallet,True,True,3,False,0
order_008100,user_4614,164,59531,60245,3.1,13,ewallet,True,True,2,False,0
order_008101,user_1680,42,45558,52251,2.6,12,ewallet,True,True,1,False,0
order_008102,user_4798,60,29615,34001,6.9,16,credit,True,True,1,False,0
order_008103,user_6514,349,36634,42999,4.9,10,credit,False,True,1,False,10
order_008104,user_7149,317,40053,38629,3.2,6,credit,True,True,3,False,0
order_008105,user_6666,76,45553,38628,2.5,8,credit,True,True,2,False,0
order_008106,user_7208,203,58484,66440,2.6,10,credit,False,True,1,False,10
order_008107,user_3462,47,72337,72252,4.8,8,ewallet,True,True,2,False,0
order_008108,user_2250,128,58140,64558,3.6,11,ewallet,True,True,1,False,0
order_008109,user_9432,268,30064,37383,4.7,8,credit,True,True,3,False,0
order_008110,user_9140,230,52481,45722,7.5,10,credit,True,False,3,False,10
order_008111,user_8001,83,59109,63563,1.4,23,cod,True,True,1,False,20
order_008112,user_2039,245,38252,40082,4.1,15,ewallet,True,True,3,False,0
order_008113,user_6439,333,60901,62570,3.7,10,credit,True,True,3,False,0
order_008114,user_9677,192,38635,39163,6.7,19,ewallet,True,True,3,False,0
order_008115,user_5103,121,50945,56058,7.4,12,credit,True,True,1,False,0
order_008116,user_4902,76,27874,26489,5.5,2,ewallet,True,True,2,False,15
order_008117,user_3796,195,64959,56439,3.1,12,credit,True,True,1,False,0
order_008118,user_4602,206,61992,62531,1.5,21,cod,False,True,2,False,15
order_008119,user_8754,106,58330,58201,4.3,6,ewallet,True,True,1,False,0
order_008120,user_5981,73,64642,72330,5.9,14,ewallet,True,True,1,False,0
order_008121,user_6661,347,54518,57528,1.5,11,ewallet,True,True,1,False,0
order_008122,user_3114,257,65659,69887,1.7,13,cod,True,True,1,False,5
order_008123,user_1751,312,47568,48784,5.8,13,credit,True,True,2,False,0
order_008124,user_5049,143,71162,64936,1.6,14,ewallet,True,True,1,False,0
order_008125,user_6310,358,50992,49317,1.1,20,ewallet,True,True,1,False,0
order_008126,user_3245,340,25707,17323,4.6,16,cod,True,True,1,False,5
order_008127,user_3925,285,46369,36471,6.4,12,ewallet,True,True,2,False,0
order_008128,user_3890,112,46539,36937,3.4,14,ewallet,True,True,1,False,0
order_008129,user_5353,295,70355,69056,2.1,5,ewallet,True,True,3,False,15
order_008130,user_3564,52,42545,38684,3.2,23,ewallet,False,True,1,False,25
order_008131,user_2431,154,68846,64170,6.8,7,credit,True,False,2,False,10
order_008132,user_3616,332,39549,47332,1.3,10,ewallet,True,False,1,False,10
order_008133,user_3819,341,27956,25581,7.5,23,credit,True,False,3,False,25
order_008134,user_6199,217,52982,57904,2.7,9,ewallet,True,False,2,False,10
order_008135,user_8664,315,71859,77742,6.1,16,cod,True,False,1,False,15
order_008136,user_5764,244,26762,28819,5.6,18,credit,True,True,2,False,0
order_008137,user_2558,336,33963,34808,1.1,18,ewallet,False,False,1,False,20
order_008138,user_9543,116,46576,38706,4.2,5,ewallet,False,False,3,False,35
order_008139,user_7065,362,34666,36964,7.2,20,ewallet,True,True,3,False,0
order_008140,user_5976,127,36691,31005,8.0,15,ewallet,True,True,1,False,0
order_008141,user_4033,283,38765,34876,1.9,3,ewallet,True,True,1,False,15
order_008142,user_6821,140,44657,44121,2.9,19,ewallet,True,False,3,False,10
order_008143,user_3184,286,29672,35843,2.1,9,credit,True,True,1,False,0
order_008144,user_1345,165,59889,58520,3.0,21,ewallet,True,True,2,False,0
order_008145,user_3464,202,69474,71518,5.0,11,ewallet,True,True,3,False,0
order_008146,user_6723,325,50370,52314,3.6,15,ewallet,False,True,3,False,10
order_008147,user_5100,84,40587,31394,1.0,18,credit,True,True,1,False,0
order_008148,user_4600,201,64858,58448,3.8,9,ewallet,True,True,2,False,0
order_008149,user_5531,227,69150,68567,5.1,19,ewallet,True,True,3,False,0
order_008150,user_7585,242,25737,21767,5.6,13,credit,True,True,1,False,0
order_008151,user_4895,60,63123,66497,1.8,18,ewallet,True,True,3,False,0
order_008152,user_8876,336,68030,68164,7.9,11,credit,True,True,1,False,0
order_008153,user_5543,327,66754,67229,2.6,21,ewallet,False,True,2,False,10
order_008154,user_2349,199,58570,63694,3.1,15,ewallet,True,True,2,False,0
order_008155,user_6394,64,73515,81361,6.2,16,ewallet,True,True,1,False,0
order_008156,user_7226,191,48042,38221,6.8,17,credit,True,True,2,False,0
order_008157,user_7914,339,61979,55828,6.7,13,ewallet,False,True,2,False,10
order_008158,user_7976,325,27874,35080,5.6,19,ewallet,True,True,1,False,0
order_008159,user_5177,323,26020,35761,6.4,10,ewallet,True,True,2,False,0
order_008160,user_9257,181,54967,55484,2.2,14,ewallet,True,True,1,False,0
order_008161,user_5887,344,65383,63053,6.2,8,credit,True,True,3,False,0
order_008162,user_3222,47,42856,39625,1.2,12,ewallet,True,True,2,False,0
order_008163,user_9099,219,65898,75552,5.5,18,credit,True,True,2,False,0
order_008164,user_7397,351,59035,60913,4.6,21,ewallet,False,True,2,False,10
order_008165,user_6276,270,48824,58349,6.3,15,ewallet,True,True,1,False,0
order_008166,user_2353,302,59630,53137,5.4,4,ewallet,False,True,2,False,25
order_008167,user_3826,327,30315,37822,5.1,9,ewallet,True,True,1,False,0
order_008168,user_7314,308,33966,24014,7.3,10,ewallet,True,True,1,False,0
order_008169,user_2976,77,56695,54180,6.3,14,credit,True,True,1,False,0
order_008170,user_7736,316,72334,72442,4.8,4,ewallet,True,True,1,False,15
order_008171,user_3860,146,46254,46638,6.2,10,cod,True,True,2,False,5
order_008172,user_2815,56,68291,72430,1.9,14,credit,True,True,1,False,0
order_008173,user_1839,161,30780,25502,7.7,14,cod,False,True,1,False,15
order_008174,user_7432,30,33938,29231,3.2,16,cod,True,True,2,False,5
order_008175,user_6327,202,35719,38653,1.6,8,credit,True,True,2,False,0
order_008176,user_2954,96,49492,57973,1.9,13,ewallet,True,True,1,False,0
order_008177,user_8389,86,59925,56847,6.5,18,ewallet,True,False,3,False,10
order_008178,user_6731,105,47425,45974,1.3,0,credit,True,True,3,False,15
order_008179,user_2837,313,58404,55350,2.9,11,ewallet,True,True,1,False,0
order_008180,user_8437,347,35157,37821,5.9,17,ewallet,True,True,2,False,0
order_008181,user_2300,240,70497,68956,3.7,12,credit,True,True,2,False,0
order_008182,user_2319,292,60578,55022,5.2,13,credit,False,True,2,False,10
order_008183,user_3448,179,49279,56307,5.5,14,ewallet,True,True,3,False,0
order_008184,user_7981,144,47502,51910,6.5,11,ewallet,True,True,1,False,0
order_008185,user_6670,166,32367,35901,7.9,9,ewallet,False,True,2,False,10
order_008186,user_6046,269,36677,34455,6.6,4,ewallet,True,False,1,False,25
order_008187,user_5566,34,36074,41952,7.6,20,ewallet,False,True,1,False,10
order_008188,user_1097,199,59644,69062,5.4,3,credit,True,True,1,False,15
order_008189,user_3454,227,69333,73627,1.7,18,ewallet,True,False,1,False,10
order_008190,user_9545,215,33672,41302,3.3,21,credit,True,True,1,False,0
order_008191,user_2563,106,26682,20286,2.6,20,credit,True,True,1,False,0
order_008192,user_7625,194,66377,61523,1.5,7,cod,False,True,1,False,15
order_008193,user_3742,286,32371,24163,3.2,15,cod,True,True,1,False,5
order_008194,user_6108,92,49678,56042,5.7,2,credit,True,True,3,False,15
order_008195,user_1897,269,58632,54796,2.9,7,ewallet,True,True,1,False,0
order_008196,user_2999,53,63339,71247,7.5,15,ewallet,True,True,2,False,0
order_008197,user_4227,290,66610,61450,6.8,7,ewallet,True,True,3,False,0
order_008198,user_2475,362,32706,39515,6.9,18,ewallet,True,False,2,False,10
order_008199,user_4776,72,55481,56763,4.0,6,ewallet,True,True,1,False,0
order_008200,user_7238,361,64841,66286,5.4,20,cod,True,True,1,False,5
order_008201,user_1987,309,61329,62548,7.4,13,ewallet,True,True,1,False,0
order_008202,user_4649,86,52991,51704,1.2,8,ewallet,True,True,3,False,0
order_008203,user_5379,218,71753,76908,7.8,10,credit,True,True,1,False,0
order_008204,user_5079,273,56470,65004,6.3,19,ewallet,True,True,1,False,0
order_008205,user_1385,96,57333,62506,7.3,23,ewallet,True,True,2,False,15
order_008206,user_8500,293,61857,67980,6.1,14,ewallet,False,True,1,False,10
order_008207,user_1778,350,38404,30984,6.2,21,ewallet,True,False,3,False,10
order_008208,user_8125,245,35261,35694,2.6,12,ewallet,False,False,2,False,20
order_008209,user_6376,131,25352,20190,1.5,11,ewallet,True,False,2,False,10
order_008210,user_4834,84,47176,56755,6.0,16,ewallet,True,True,2,False,0
order_008211,user_6491,51,67921,73783,7.7,15,credit,True,False,1,False,10
order_008212,user_2829,315,70498,77040,4.1,20,credit,True,True,1,False,0
order_008213,user_9640,310,66311,59596,1.7,23,ewallet,True,True,2,False,15
order_008214,user_1476,127,39858,46019,2.9,22,credit,False,True,3,False,10
order_008215,user_8381,97,72502,78962,1.4,13,ewallet,True,True,3,False,0
order_008216,user_7187,340,25144,34112,1.8,8,ewallet,True,True,2,False,0
order_008217,user_9268,61,42733,41517,7.0,0,ewallet,True,True,2,False,15
order_008218,user_5137,330,36180,33247,3.3,17,credit,True,True,1,False,0
order_008219,user_1890,188,62849,71423,4.4,19,ewallet,True,True,3,False,0
order_008220,user_5554,142,25239,18462,1.7,6,credit,True,True,3,False,0
order_008221,user_3249,67,28748,34284,3.2,21,ewallet,True,False,2,False,10
order_008222,user_3747,156,52968,55099,5.7,21,ewallet,True,True,1,False,0
order_008223,user_3937,226,45321,41334,3.1,6,credit,True,True,1,False,0
order_008224,user_5824,237,46125,53589,3.4,17,cod,True,False,3,False,15
order_008225,user_4966,362,25996,18740,7.8,7,ewallet,True,True,1,False,0
order_008226,user_7194,96,58770,51377,1.5,11,credit,True,True,2,False,0
order_008227,user_3077,135,34498,28364,7.3,7,ewallet,False,False,1,False,20
order_008228,user_1535,76,45617,51567,1.4,11,credit,True,True,3,False,0
order_008229,user_1367,104,54020,56842,4.2,16,cod,True,True,1,False,5
order_008230,user_5497,34,43383,38015,6.0,9,ewallet,False,True,1,False,10
order_008231,user_2336,49,58292,57925,1.9,23,ewallet,True,True,1,False,15
order_008232,user_7732,157,72339,69831,6.0,22,ewallet,True,True,1,False,0
order_008233,user_3838,353,55499,54497,1.6,20,credit,True,True,1,False,0
order_008234,user_3108,339,55693,61001,7.4,8,ewallet,True,True,2,False,0
order_008235,user_4610,172,62711,66403,1.6,20,ewallet,True,True,3,False,0
order_008236,user_4057,58,55968,65175,7.0,17,credit,False,True,1,False,10
order_008237,user_5355,351,50187,49199,4.7,9,credit,True,True,3,False,0
order_008238,user_4444,60,37625,43574,3.9,17,ewallet,False,True,1,False,10
order_008239,user_7688,264,41549,38947,1.7,19,ewallet,True,True,1,False,0
order_008240,user_7853,262,39597,39321,5.7,11,ewallet,True,True,1,False,0
order_008241,user_2337,247,67815,66008,4.2,17,credit,True,False,3,False,10
order_008242,user_6414,269,72784,74828,2.9,7,ewallet,True,True,2,False,0
order_008243,user_4007,148,43021,37527,5.9,8,credit,True,True,1,False,0
order_008244,user_3523,157,69161,69834,7.0,19,credit,True,True,2,False,0
order_008245,user_7864,304,57335,66531,5.6,13,ewallet,True,True,2,False,0
order_008246,user_7357,56,65008,73908,6.5,23,credit,True,True,2,False,15
order_008247,user_9303,340,41038,40941,2.8,8,ewallet,True,True,2,False,0
order_008248,user_1229,346,43506,45477,1.5,13,ewallet,True,True,2,False,0
order_008249,user_9232,329,42162,50721,7.0,11,ewallet,True,True,1,False,0
order_008250,user_4912,250,68954,59406,4.1,12,ewallet,True,True,3,False,0
order_008251,user_1307,225,57912,58569,5.0,10,ewallet,True,False,1,False,10
order_008252,user_8928,104,43908,51529,5.3,12,ewallet,False,True,1,False,10
order_008253,user_9354,319,63357,68728,5.8,9,credit,False,True,1,False,10
order_008254,user_7709,243,28886,30739,5.8,8,cod,True,True,2,False,5
order_008255,user_5918,278,32297,28702,7.2,2,ewallet,True,True,3,False,15
order_008256,user_2044,347,67376,59974,6.1,19,credit,False,True,2,False,10
order_008257,user_6207,181,58423,68383,1.7,16,credit,True,True,1,False,0
order_008258,user_1466,331,30647,30945,3.2,14,ewallet,False,True,1,False,10
order_008259,user_8466,30,44149,51104,2.4,12,cod,True,True,1,False,5
order_008260,user_2142,329,39452,34354,4.5,18,credit,True,True,1,False,0
order_008261,user_7998,308,55891,57284,7.5,9,ewallet,True,True,1,False,0
order_008262,user_9056,202,34010,35031,3.1,7,ewallet,True,True,3,False,0
order_008263,user_2950,242,59456,58196,6.0,19,ewallet,True,True,2,False,0
order_008264,user_4569,188,70408,79572,3.1,23,credit,False,True,2,False,25
order_008265,user_8615,216,67130,65996,4.9,5,credit,True,True,1,False,15
order_008266,user_5181,87,25678,18254,1.0,16,ewallet,True,True,1,False,0
order_008267,user_1283,209,65465,65539,4.1,9,ewallet,True,True,2,False,0
order_008268,user_7973,331,49508,56188,1.5,14,credit,True,True,1,False,0
order_008269,user_4624,85,37147,37936,6.8,16,ewallet,True,True,2,False,0
order_008270,user_9100,244,57453,57603,1.4,21,ewallet,True,True,1,False,0
order_008271,user_1488,262,40673,33632,5.1,20,ewallet,True,True,1,False,0
order_008272,user_3302,203,48757,51387,5.8,7,credit,True,True,3,False,0
order_008273,user_1805,296,34751,42931,6.6,13,cod,True,True,1,False,5
order_008274,user_1619,223,45372,51723,6.7,5,ewallet,True,False,2,False,25
order_008275,user_7669,41,56589,52842,7.7,19,ewallet,False,True,1,False,10
order_008276,user_5204,127,34364,24709,3.5,3,ewallet,True,True,1,False,15
order_008277,user_4567,229,47020,56599,4.0,0,credit,True,True,2,False,15
order_008278,user_5318,125,36385,33313,2.5,12,ewallet,True,True,1,False,0
order_008279,user_5877,257,33774,42938,5.7,15,credit,True,True,1,False,0
order_008280,user_6911,323,50978,43565,6.2,13,ewallet,True,True,1,False,0
order_008281,user_2847,316,58481,53018,4.0,15,credit,True,True,2,False,0
order_008282,user_5106,73,71076,67089,3.6,11,ewallet,True,True,2,False,0
order_008283,user_5956,203,60288,59637,6.8,15,credit,True,True,2,False,0
order_008284,user_5862,156,66930,71202,7.0,12,ewallet,False,True,1,False,10
order_008285,user_8747,79,62992,71705,3.8,9,credit,True,True,1,False,0
order_008286,user_6908,276,70439,62109,4.3,9,credit,True,True,2,False,0
order_008287,user_8842,301,45979,41208,4.5,8,ewallet,False,True,2,False,10
order_008288,user_4139,219,71570,63972,4.5,13,credit,True,True,1,False,0
order_008289,user_5060,91,54083,48843,2.6,17,ewallet,False,True,2,False,10
order_008290,user_1620,40,27996,21432,5.2,16,cod,False,True,2,False,15
order_008291,user_8762,159,65690,67310,1.2,9,ewallet,True,True,1,False,0
order_008292,user_7439,166,32382,31654,1.4,9,ewallet,True,True,1,False,0
order_008293,user_1078,349,42802,49505,6.9,17,ewallet,True,True,1,False,0
order_008294,user_9361,106,39252,47701,4.5,18,ewallet,True,True,1,False,0
order_008295,user_9378,134,66417,58712,4.9,17,credit,True,True,1,False,0
order_008296,user_8845,114,69911,60500,2.8,17,ewallet,True,True,2,False,0
order_008297,user_1875,173,29643,23739,7.8,15,credit,True,False,3,False,10
order_008298,user_4890,121,29190,27565,5.9,17,ewallet,True,True,3,False,0
order_008299,user_7913,140,30405,30548,3.9,15,ewallet,True,True,3,False,0
order_008300,user_2281,79,48815,42775,3.9,12,ewallet,True,True,1,False,0
order_008301,user_2616,85,69514,63943,7.8,19,ewallet,True,True,1,False,0
order_008302,user_9825,305,64297,55934,4.5,18,ewallet,True,True,1,False,0
order_008303,user_3727,120,36809,44060,2.0,16,cod,True,True,1,False,5
order_008304,user_3460,130,42642,49878,3.1,7,credit,False,True,1,False,10
order_008305,user_3669,199,54336,47301,4.1,15,ewallet,True,True,2,False,0
order_008306,user_8453,284,39758,34032,1.2,12,credit,False,True,1,False,10
order_008307,user_9566,262,27472,24136,4.2,19,ewallet,True,True,1,False,0
order_008308,user_7662,268,53433,50471,1.8,10,credit,True,True,3,False,0
order_008309,user_4435,125,36633,34087,5.1,18,credit,True,True,1,False,0
order_008310,user_6774,45,53043,57381,1.8,19,credit,True,True,1,False,0
order_008311,user_9476,299,68538,60554,6.6,4,credit,False,True,2,False,25
order_008312,user_4362,164,60009,56089,5.3,22,ewallet,False,True,1,False,10
